scorer,DLC_resnet50_bottom-tongue-trackingAug2shuffle1_1030000,DLC_resnet50_bottom-tongue-trackingAug2shuffle1_1030000,DLC_resnet50_bottom-tongue-trackingAug2shuffle1_1030000,DLC_resnet50_bottom-tongue-trackingAug2shuffle1_1030000,DLC_resnet50_bottom-tongue-trackingAug2shuffle1_1030000,DLC_resnet50_bottom-tongue-trackingAug2shuffle1_1030000
bodyparts,Sprout,Sprout,Sprout,TongueTip,TongueTip,TongueTip
coords,x,y,likelihood,x,y,likelihood
273,345.7817077636719,122.2195053100586,1.0,347.1141052246094,137.43727111816406,0.9999945759773254
274,347.6605529785156,124.65225982666016,0.00014603137969970703,348.17633056640625,131.18968200683594,1.0
275,348.3280029296875,134.75863647460938,0.00012433528900146484,342.05133056640625,129.77503967285156,1.0
276,348.74505615234375,134.15606689453125,6.145238876342773e-05,341.8168640136719,127.79224395751953,1.0
277,348.9742431640625,129.0260772705078,3.0934810638427734e-05,343.93939208984375,128.12716674804688,1.0
278,349.5423583984375,129.3324432373047,2.8431415557861328e-05,345.3896179199219,128.5177459716797,1.0
279,346.602294921875,114.86164855957031,0.03860503435134888,351.0428466796875,123.83245849609375,1.0
280,345.0284729003906,121.30120086669922,0.9999997615814209,350.072998046875,134.2836456298828,1.0
281,346.53228759765625,123.84741973876953,1.0,349.1931457519531,139.8179473876953,0.5563991665840149
282,345.449462890625,122.39717864990234,1.0,344.7208251953125,133.24266052246094,2.276897430419922e-05
283,345.5242614746094,122.17615509033203,1.0,350.3247375488281,133.25439453125,2.014636993408203e-05
284,345.7540588378906,122.63362121582031,1.0,363.5277099609375,134.7431640625,0.00033155083656311035
285,345.94879150390625,122.50614929199219,1.0,357.711181640625,134.70619201660156,6.943941116333008e-06
286,345.7379455566406,122.56690216064453,1.0,366.8233947753906,139.1702880859375,0.01534503698348999
287,345.8127746582031,122.4900894165039,1.0,363.5929870605469,135.02772521972656,0.001256018877029419
288,345.94122314453125,122.68524932861328,1.0,357.80084228515625,134.9754638671875,0.0004239082336425781
289,345.8235168457031,122.38282775878906,1.0,356.5918273925781,133.45980834960938,2.250075340270996e-05
290,345.6611022949219,122.32294464111328,1.0,357.531494140625,133.8427734375,0.00012007355690002441
291,345.5523986816406,122.4627456665039,1.0,357.77886962890625,134.11122131347656,0.00026667118072509766
292,345.80865478515625,122.65713500976562,1.0,364.0921936035156,138.10491943359375,0.14728283882141113
293,345.9376220703125,122.56690979003906,1.0,351.6786804199219,129.26866149902344,1.4126300811767578e-05
294,345.16278076171875,123.12322998046875,1.0,354.6933898925781,141.4730682373047,1.0
295,346.4549255371094,124.48393249511719,0.028267979621887207,351.2254638671875,139.34393310546875,1.0
296,347.7171325683594,123.65573120117188,0.0014970600605010986,349.8560791015625,136.16549682617188,1.0
297,349.06121826171875,124.80563354492188,2.625584602355957e-05,350.599609375,132.33197021484375,1.0
298,361.8003845214844,128.07667541503906,2.276897430419922e-05,351.24200439453125,128.72543334960938,1.0
299,349.54864501953125,128.87501525878906,1.8835067749023438e-05,350.246337890625,127.24202728271484,1.0
300,349.2967529296875,122.77986145019531,2.6881694793701172e-05,350.3743591308594,125.62633514404297,1.0
301,344.3594055175781,121.0516586303711,1.0,351.8974304199219,135.03123474121094,1.0
302,345.87286376953125,122.13978576660156,1.0,345.91595458984375,144.02308654785156,0.9999669790267944
303,345.87799072265625,122.13343811035156,1.0,350.2669982910156,134.23390197753906,3.361701965332031e-05
304,345.9074401855469,122.41850280761719,1.0,355.57476806640625,134.21083068847656,2.3633241653442383e-05
305,345.700927734375,122.45549011230469,1.0,351.41973876953125,129.15957641601562,1.4781951904296875e-05
306,345.5871887207031,122.48316955566406,1.0,356.7156677246094,134.31092834472656,2.41696834564209e-05
307,345.5298767089844,122.40623474121094,1.0,351.9886474609375,129.54945373535156,6.16908073425293e-06
308,345.259521484375,122.41903686523438,1.0,351.6503601074219,129.18545532226562,9.298324584960938e-06
309,345.1147766113281,122.60516357421875,1.0,351.7489929199219,129.55825805664062,1.0460615158081055e-05
310,345.419921875,122.42626190185547,1.0,387.42926025390625,462.00933837890625,0.07364422082901001
311,345.7820739746094,122.5617446899414,1.0,386.4483337402344,462.00274658203125,0.0089913010597229
312,345.9073791503906,122.36228942871094,1.0,356.1306457519531,133.4910125732422,0.0004451870918273926
313,345.76995849609375,122.42326354980469,1.0,387.5549621582031,463.6298828125,0.0002930164337158203
314,345.8708801269531,122.31423950195312,1.0,351.377685546875,129.33377075195312,1.9282102584838867e-05
315,346.0771789550781,122.32820129394531,1.0,352.5684814453125,138.67391967773438,0.9999998807907104
316,362.12750244140625,138.52456665039062,9.116530418395996e-05,355.6484069824219,137.73480224609375,1.0
317,347.4710998535156,123.95179748535156,0.0012710392475128174,353.8109436035156,138.87818908691406,1.0
318,349.6703796386719,123.88369750976562,6.923079490661621e-05,355.4794616699219,131.77996826171875,1.0
319,362.3686218261719,135.26405334472656,5.9038400650024414e-05,354.6109619140625,130.97132873535156,1.0
320,362.28338623046875,127.7409896850586,4.5418739318847656e-05,353.3262939453125,127.35516357421875,1.0
321,361.62725830078125,122.3783950805664,4.032254219055176e-05,352.2711181640625,122.8744125366211,1.0
322,349.25933837890625,123.59986877441406,0.00012934207916259766,353.8981018066406,129.3566131591797,1.0
323,345.634765625,123.27578735351562,1.0,354.288818359375,138.796142578125,0.9999998807907104
324,345.8524169921875,122.45280456542969,1.0,349.9958801269531,133.5961151123047,8.019804954528809e-05
325,345.3776550292969,122.46212005615234,1.0,351.0320739746094,129.5553436279297,1.2814998626708984e-05
326,345.34796142578125,122.44258880615234,1.0,351.1319274902344,129.21710205078125,2.3365020751953125e-05
327,345.3415222167969,122.51914978027344,1.0,351.4571533203125,129.42941284179688,1.055002212524414e-05
328,345.5675048828125,122.53199005126953,1.0,365.19903564453125,139.67449951171875,0.0020368099212646484
329,345.4377136230469,122.57281494140625,1.0,357.5382995605469,133.8795166015625,2.9802322387695312e-05
330,345.33551025390625,122.65939331054688,1.0,363.2939453125,134.6358184814453,9.414553642272949e-05
331,345.3980712890625,122.60269927978516,1.0,351.9786682128906,129.305419921875,1.0788440704345703e-05
332,345.5674133300781,122.49107360839844,1.0,351.9957580566406,129.10760498046875,9.864568710327148e-06
333,345.587646484375,122.48226928710938,1.0,351.8450012207031,129.013671875,1.1205673217773438e-05
334,345.597412109375,122.40137481689453,1.0,359.11083984375,140.2223358154297,0.004972308874130249
335,345.5484924316406,122.48323059082031,1.0,357.7308654785156,134.5195770263672,0.008627265691757202
336,345.5647277832031,122.61026763916016,1.0,360.53253173828125,141.2922821044922,0.9434142112731934
337,345.5249938964844,123.00874328613281,1.0,355.28753662109375,148.9491424560547,0.5998467206954956
338,344.0440673828125,121.78318786621094,0.9999884366989136,352.839111328125,139.93753051757812,1.0
339,347.4572448730469,123.33805084228516,0.004409760236740112,351.5538635253906,134.6542205810547,1.0
340,348.8586120605469,124.19824981689453,4.3511390686035156e-05,349.0878601074219,129.14610290527344,1.0
341,348.60064697265625,123.53909301757812,2.491474151611328e-05,347.4596252441406,126.49073028564453,1.0
342,361.5397644042969,127.71224975585938,2.2172927856445312e-05,350.4752502441406,127.3026351928711,1.0
343,349.8804931640625,129.19842529296875,2.6673078536987305e-05,349.2530517578125,127.4456787109375,1.0
344,348.7451171875,125.0152816772461,7.650256156921387e-05,349.1280822753906,129.7367401123047,1.0
345,345.1950988769531,122.39139556884766,1.0,352.04193115234375,135.87619018554688,1.0
346,345.81243896484375,122.48329162597656,1.0,348.41864013671875,139.542236328125,0.01045653223991394
347,345.9438781738281,122.29568481445312,1.0,350.5548095703125,133.3787078857422,1.5527009963989258e-05
348,345.7922668457031,122.33888244628906,1.0,351.5221862792969,129.29183959960938,1.2367963790893555e-05
349,345.9954528808594,122.44625854492188,1.0,365.4565734863281,138.9410858154297,0.998576819896698
350,345.96551513671875,122.31067657470703,1.0,366.0396423339844,139.34677124023438,0.9995889663696289
351,345.93463134765625,122.47212219238281,1.0,365.6356506347656,139.7085723876953,0.9999677538871765
352,345.8641357421875,122.73318481445312,1.0,364.83941650390625,138.86550903320312,0.9999899864196777
353,345.6185607910156,122.54085540771484,1.0,363.7870788574219,134.32289123535156,0.3815261125564575
354,345.6802673339844,122.19782257080078,1.0,363.2581481933594,133.53524780273438,0.001378864049911499
355,345.7195739746094,122.31330108642578,1.0,363.8721923828125,134.1188507080078,0.09713125228881836
356,345.6885070800781,122.22032928466797,1.0,363.78619384765625,133.67601013183594,0.032122910022735596
357,345.59405517578125,122.48870086669922,1.0,363.73773193359375,133.86195373535156,0.9980565905570984
358,345.8090515136719,122.79865264892578,1.0,342.68084716796875,154.27996826171875,0.9199618101119995
359,344.4539489746094,120.8997802734375,0.9649683833122253,343.4925537109375,133.9883270263672,1.0
360,345.73291015625,123.41141510009766,0.00013786554336547852,337.0233154296875,125.8919906616211,1.0
361,346.35516357421875,134.8187255859375,0.0001036524772644043,336.07666015625,131.01666259765625,1.0
362,346.8656921386719,126.6938705444336,0.00010448694229125977,337.2113342285156,127.94638061523438,1.0
363,346.3778076171875,121.87821960449219,8.26120376586914e-05,338.3219909667969,125.38846588134766,1.0
364,348.38079833984375,134.33328247070312,5.424022674560547e-05,340.1930847167969,127.63056945800781,1.0
365,347.5002746582031,125.40283966064453,8.425116539001465e-05,345.6902770996094,131.92874145507812,1.0
366,345.95587158203125,123.57769775390625,1.0,345.4340515136719,137.59786987304688,0.9999996423721313
367,346.1535339355469,122.80369567871094,1.0,351.35919189453125,133.6458282470703,1.7583370208740234e-05
368,345.7318420410156,122.86064147949219,1.0,351.10321044921875,129.19210815429688,1.1563301086425781e-05
369,345.6324462890625,122.50108337402344,1.0,356.19482421875,133.94354248046875,2.5510787963867188e-05
370,345.7551574707031,122.6141128540039,1.0,352.3824462890625,129.16986083984375,5.632638931274414e-06
371,345.7563781738281,122.68900299072266,1.0,363.92120361328125,143.85647583007812,0.9880897998809814
372,345.906982421875,122.82198333740234,1.0,363.0699157714844,143.52891540527344,0.9537889957427979
373,345.7725524902344,122.77792358398438,1.0,351.7993469238281,129.2080078125,1.2934207916259766e-05
374,345.63214111328125,122.93132781982422,1.0,355.6907043457031,133.46656799316406,2.8967857360839844e-05
375,345.5643615722656,122.59003448486328,1.0,356.9766845703125,133.10824584960938,0.0007568001747131348
376,345.7342834472656,122.5739974975586,1.0,357.2872009277344,133.4228057861328,0.0019310414791107178
377,345.6310729980469,122.66808319091797,1.0,356.922607421875,132.64405822753906,0.00021475553512573242
378,345.8282775878906,122.64864349365234,1.0,356.4630432128906,134.09901428222656,0.00012111663818359375
379,345.74578857421875,122.89430236816406,1.0,353.96563720703125,143.1873321533203,0.9981456995010376
380,344.2245178222656,121.2235336303711,0.9999996423721313,354.39727783203125,141.18008422851562,1.0
381,347.26361083984375,124.17138671875,0.017929822206497192,351.15386962890625,139.73300170898438,1.0
382,349.1845397949219,124.76647186279297,7.56978988647461e-05,348.8769226074219,132.9044647216797,1.0
383,349.2955017089844,124.70836639404297,3.102421760559082e-05,348.27276611328125,129.50540161132812,1.0
384,355.24713134765625,115.12124633789062,8.314847946166992e-06,351.6134948730469,121.76278686523438,1.0
385,348.57818603515625,121.07145690917969,4.169344902038574e-05,345.1617736816406,120.07979583740234,1.0
386,349.0898742675781,122.19820404052734,2.5153160095214844e-05,346.23712158203125,121.99111938476562,1.0
387,361.45831298828125,123.13494110107422,3.528594970703125e-05,357.39501953125,125.23810577392578,1.0
388,345.65618896484375,123.37739562988281,1.0,352.5721130371094,137.97438049316406,0.999894380569458
389,346.0353698730469,122.42306518554688,1.0,349.7190856933594,132.33773803710938,0.0008673667907714844
390,345.5482177734375,122.67636108398438,1.0,350.246337890625,133.1949005126953,0.0003193020820617676
391,345.48846435546875,122.7643814086914,1.0,356.54473876953125,132.4110870361328,1.0281801223754883e-05
392,345.4945068359375,122.61347961425781,1.0,351.99371337890625,129.21339416503906,1.0102987289428711e-05
393,345.70855712890625,122.64236450195312,1.0,352.2103271484375,129.05259704589844,8.165836334228516e-06
394,345.7229309082031,122.5155029296875,1.0,358.1908264160156,135.03114318847656,5.492568016052246e-05
395,345.6353454589844,122.50055694580078,1.0,351.4842529296875,128.8325653076172,1.2040138244628906e-05
396,345.10491943359375,122.69829559326172,1.0,351.34918212890625,128.66641235351562,1.0102987289428711e-05
397,345.01177978515625,122.64089965820312,1.0,351.6952209472656,129.04966735839844,7.212162017822266e-06
398,345.2455139160156,122.51614379882812,1.0,351.87646484375,128.75794982910156,7.867813110351562e-06
399,345.0323181152344,122.60371398925781,1.0,351.95172119140625,128.90829467773438,5.900859832763672e-06
400,345.1174621582031,122.65876007080078,1.0,356.34112548828125,133.62286376953125,1.2785196304321289e-05
401,345.31591796875,122.81641387939453,1.0,348.6854248046875,135.1727752685547,0.960182785987854
402,347.5584411621094,123.92391967773438,9.641051292419434e-05,348.32757568359375,129.7968292236328,1.0
403,347.3550109863281,109.72608947753906,0.0005678832530975342,338.2132568359375,116.97216033935547,1.0
404,347.1047058105469,119.88431549072266,0.00016626715660095215,339.3758850097656,116.4493408203125,1.0
405,347.97320556640625,119.77894592285156,8.529424667358398e-05,341.28741455078125,115.3433609008789,1.0
406,348.2703552246094,120.05099487304688,8.466839790344238e-05,342.7330017089844,116.40965270996094,1.0
407,348.5446472167969,108.0517807006836,7.581710815429688e-05,343.4745788574219,112.86802673339844,1.0
408,349.9739990234375,114.9059066772461,2.7179718017578125e-05,344.45684814453125,117.53497314453125,1.0
409,348.0411376953125,122.15493774414062,4.363059997558594e-05,344.5189208984375,122.23004150390625,1.0
410,346.7149658203125,121.76322937011719,0.1615062654018402,351.7528991699219,130.75552368164062,1.0
411,346.0769958496094,122.78594207763672,1.0,350.0870056152344,139.14146423339844,0.9997431039810181
412,345.6400451660156,122.33431243896484,1.0,350.321533203125,132.8536834716797,2.0951032638549805e-05
413,345.93096923828125,122.4231948852539,1.0,355.1963806152344,133.1173095703125,0.0007995963096618652
414,345.77288818359375,122.67864227294922,1.0,356.4725646972656,132.65191650390625,1.4066696166992188e-05
415,345.40081787109375,122.6359634399414,1.0,363.2440185546875,133.6007080078125,0.0007342696189880371
416,345.4907531738281,122.50550079345703,1.0,357.82958984375,135.107421875,2.250075340270996e-05
417,345.3371887207031,122.47715759277344,1.0,357.9092712402344,135.2353973388672,0.0001386106014251709
418,345.1949462890625,122.47189331054688,1.0,356.5417785644531,133.39309692382812,3.120303153991699e-05
419,345.373779296875,122.5403823852539,1.0,362.4114990234375,132.50587463378906,0.00557371973991394
420,345.3859558105469,122.66155242919922,1.0,356.67919921875,132.50302124023438,0.0005067884922027588
421,345.54541015625,122.58832550048828,1.0,356.034423828125,132.05722045898438,2.6673078536987305e-05
422,345.398681640625,122.75386810302734,1.0,357.03448486328125,132.7301483154297,5.5849552154541016e-05
423,345.5395812988281,122.53877258300781,1.0,356.1083984375,133.402099609375,0.00022327899932861328
424,345.0709228515625,122.16895294189453,1.0,347.1657409667969,132.39695739746094,0.9999935626983643
425,346.31744384765625,122.50948333740234,0.0004024505615234375,336.7674255371094,124.68492126464844,1.0
426,346.6775817871094,122.05658721923828,0.0001774430274963379,336.8591613769531,121.75030517578125,1.0
427,346.6560974121094,121.47462463378906,0.00013488531112670898,338.15789794921875,121.02050018310547,1.0
428,347.6524963378906,121.56124877929688,0.0001125037670135498,340.7849426269531,120.88031768798828,1.0
429,347.4967346191406,120.927490234375,7.033348083496094e-05,341.640380859375,118.56254577636719,1.0
430,348.7200622558594,121.89905548095703,4.25875186920166e-05,347.3585205078125,123.43284606933594,1.0
431,348.74420166015625,124.83428955078125,0.00012671947479248047,350.70086669921875,131.77354431152344,1.0
432,345.4908752441406,123.19029235839844,1.0,349.276123046875,140.17453002929688,0.6339668035507202
433,345.3121337890625,122.8019027709961,1.0,386.299560546875,464.29150390625,2.0295381546020508e-05
434,345.50390625,122.75419616699219,1.0,350.6376953125,134.0704345703125,6.1005353927612305e-05
